place,country,google_maps_url,description,region,place_type,blog_source,romance,family,cost,nature,adventure,culture,food,relaxation,service,accessibility,description_count,last_updated
Santiago de Alfama,Portugal,https://www.google.com/maps/place/Santiago+de+Alfama,"Santiago de Alfama offers guests panoramic views of the city and a short walk to the historical Sao Jorge Castle.

This boutique hotel sits in the historic center of Lisbon and is just an 8-minute walk from the iconic São Jorge Castle.",Lisbon District,Hotel,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,2,2026-04-08
Santos & Cais do Sodre,Portugal,"https://www.google.com/maps/place/Santos+%26+Cais+do+Sodre,+Lisbon,+Portugal",This is the perfect place to get away from the tourist traps and crowds of the city center.,Lisbon Region,Neighborhood,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Selina Porto,Portugal,https://www.google.com/maps/place/Selina+Porto,"Selina Porto is a boutique hotel perfect for digital nomads, offering stunning rooms, a restaurant, and a workspace all in one place.",Vitoria,Hotel,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Serra da Estrela Mountains,Portugal,https://www.google.com/maps/place/Serra+da+Estrela+Mountains,You can spend your winter months skiing in the Serra da Estrela Mountains,Centro Region,Mountain Range,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Serra de Estrela,Portugal,https://www.google.com/maps/place/Serra+de+Estrela,"To get the best of these fall hues, visit the forests of Serra de Estrela",Centro Region,Mountain Range,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Sintra,Portugal,https://www.google.com/maps/place/Sintra,"charming destination in the foothills of a mountain, straight out of a fairytale

Looking for the best time to head to Sintra",near Lisbon,town,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,2,2026-04-08
Tapisco,Portugal,"https://www.google.com/maps/place/Tapisco/@38.7071352,-9.1408157,15z/data=!4m5!3m4!1s0x0:0x6d7146c5e2c3b3c4!8m2!3d38.7071352!4d-9.1408157","Tapisco felt super casual in the best way possible; it’s a no-fuss space with smiling staff you kind of want to be friends with, serving high quality food. Start your night off with the specialty cocktail, the Principe, made with Gin Nordés, Cucumber, Mint, and Vermouth Yzaguirre Blanco.",Lisbon,Restaurant,The Blonde Abroad,3,5,4,2,2,7,8,7,9,7,1,2026-04-08
Tartine,Portugal,"https://www.google.com/maps/place/Tartine/@38.7223352,-9.1408157,15z/data=!4m5!3m4!1s0x0:0x6d7146c5e2c3b3c4!8m2!3d38.7223352!4d-9.1408157","Tartine was pleasantly surprising, especially its breakfast. Really good sourdough is pretty hard to come by, and Tartine’s excels. This coupled with simple scrambled eggs served as a perfect start to the day.",Lisbon,Cafe,The Blonde Abroad,2,4,6,3,1,5,8,6,4,5,1,2026-04-08
The Lumiares,Portugal,https://www.google.com/maps/place/The+Lumiares,"The Lumiares is a small luxury hotel in Lisbon’s cultural and bohemian district Bairro Alto. Each room is apartment-style and equipped with a kitchenette, oven, and dishwasher.

This stylish, five-star boutique hotel is a quiet escape in the trendy Bairro Alto, with stunning rooftop views.",Lisbon District,Hotel,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,2,2026-04-08
The Vintage Lisbon,Portugal,https://www.google.com/maps/place/The+Vintage+Lisbon,"The Vintage Lisbon is a boutique hotel that celebrates the beauty of Lisbon. Everything in the hotel has been inspired by local Portuguese artisans. Each room comes with its very own bar cart including a complimentary gin and tonic kit.

A five-star spa hotel, perfect for a wellness escape, with a fun retro twist.",Lisbon District,Hotel,The Blonde Abroad,4,6,8,4,4,7,6,7,7,6,2,2026-04-08
The Yeatman,Portugal,https://www.google.com/maps/place/The+Yeatman,"The Yeatman is a luxury wine hotel and spa offering breathtaking views of the cityscape and Douro River, with outdoor and indoor infinity swimming pools and a two Michelin star restaurant.",Vila Nova de Gaia,Hotel,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
The Yeatman Restaurant,Portugal,https://www.google.com/maps/place/The+Yeatman+Restaurant,The Yeatman Restaurant is a two Michelin star restaurant offering fine dining experiences with expertly paired wine from Portugal's different regions.,Vila Nova de Gaia,Restaurant,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Timeout Market,Portugal,"https://www.google.com/maps/place/Timeout+Market,+Lisbon,+Portugal",A food hall located in the Mercado da Ribeira at Cais do Sodré!,Lisbon Region,Market,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Tras-os-Montes,Portugal,https://www.google.com/maps/place/Tras-os-Montes,"A region in northeastern Portugal where the Jewish population took refuge and created the dish alheira de mirandela.

A region in northeastern Portugal where the Jewish population took refuge in the late 1400s.",Northeastern Portugal,Region,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,2,2026-04-08
Valverde Hotel,Portugal,https://www.google.com/maps/place/Valverde+Hotel,Valverde Hotel allows guests a tranquil stay with a mix of retro details and antiques. Visitors can experience Portuguese cuisine with the daily menu at the on-site restaurant and patio as well as live Fado music on Tuesdays and Saturdays.,Lisbon District,Hotel,The Blonde Abroad,4,6,4,1,0,9,7,8,8,7,1,2026-04-08
Valverde Hotel — Relais & Chateaux,Portugal,"https://www.google.com/maps/place/Valverde+Hotel+—+Relais+%26+Chateaux,+Lisbon,+Portugal","Affordable luxury at its best, this five-star, boutique property is easily amongst the poshest spots in the city.",Lisbon Region,Hotel,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
Viewpoint of Monte Agudo,Portugal,https://www.google.com/maps/place/Viewpoint+of+Monte+Agudo,Sant Jordi Hostels Lisbon is located near the Viewpoint of Monte Agudo.,Lisbon District,Viewpoint,The Blonde Abroad,5,5,10,5,5,5,5,5,5,5,1,2026-04-08
